111,77.15,46.21,72.13,-4.12,0.0,0.0,0.0,99, 14:02:51.353,1603904571353
112,1.16,-17.8,-3.72,-41.01,0.0,0.0,0.0,99, 14:02:51.353,1603904571353
113,23.08,9.54,26.24,-2.51,0.0,0.0,0.0,99, 14:02:51.353,1603904571353
114,95.73,70.01,103.91,32.5,0.0,0.0,0.0,99, 14:02:51.353,1603904571353
115,67.25,32.97,62.47,-9.61,0.0,0.0,0.0,99, 14:02:51.355,1603904571355
116,2.82,-21.04,-8.73,-42.2,0.0,0.0,0.0,99, 14:02:51.355,1603904571355
117,28.44,7.7,15.53,-10.97,0.0,0.0,0.0,99, 14:02:51.356,1603904571356
118,95.68,70.6,94.15,22.74,0.0,0.0,0.0,99, 14:02:51.356,1603904571356
119,74.28,41.05,61.36,-16.06,0.0,0.0,0.0,99, 14:02:51.369,1603904571369
120,0.41,-19.04,-12.01,-54.15,0.0,0.0,0.0,99, 14:02:51.369,1603904571369
121,29.5,11.03,21.58,-22.28,0.0,0.0,0.0,99, 14:02:51.383,1603904571383
122,104.55,72.55,98.52,10.74,0.0,0.0,0.0,99, 14:02:51.383,1603904571383
123,74.06,40.87,68.41,-25.97,0.0,0.0,0.0,99, 14:02:51.398,1603904571398
124,4.89,-17.91,-8.58,-66.31,0.0,0.0,0.0,99, 14:02:51.398,1603904571398
125,34.43,8.59,28.65,-35.23,0.0,0.0,0.0,99, 14:02:51.399,1603904571399
126,104.79,86.25,109.96,4.17,0.0,0.0,0.0,99, 14:02:51.399,1603904571399
127,70.78,41.84,72.91,-38.13,0.0,0.0,0.0,99, 14:02:51.424,1603904571424
128,0.64,-13.42,-4.99,-75.62,0.0,0.0,0.0,99, 14:02:51.424,1603904571424
129,25.09,8.93,24.66,-46.93,0.0,0.0,0.0,99, 14:02:51.428,1603904571428
130,98.18,72.9,104.66,-10.09,0.0,0.0,0.0,99, 14:02:51.428,1603904571428
131,66.69,33.73,68.94,-46.98,0.0,0.0,0.0,99, 14:02:51.429,1603904571429
132,-1.6,-23.6,-4.12,-81.54,0.0,0.0,0.0,99, 14:02:51.429,1603904571429
133,33.46,13.17,32.17,-36.3,0.0,0.0,0.0,99, 14:02:51.468,1603904571468
134,109.28,77.58,113.15,-1.49,0.0,0.0,0.0,99, 14:02:51.468,1603904571468
135,73.29,43.56,71.23,-43.5,0.0,0.0,0.0,99, 14:02:51.469,1603904571469
136,2.54,-14.99,-6.2,-77.89,0.0,0.0,0.0,99, 14:02:51.469,1603904571469
137,33.08,11.3,33.55,-38.87,0.0,0.0,0.0,99, 14:02:51.470,1603904571470
138,108.37,77.19,103.6,-1.71,0.0,0.0,0.0,99, 14:02:51.470,1603904571470
139,69.65,44.87,66.27,-42.43,0.0,0.0,0.0,99, 14:02:51.474,1603904571474
140,4.41,-15.48,-7.98,-74.84,0.0,0.0,0.0,99, 14:02:51.474,1603904571474
141,37.26,24.55,29.41,-34.38,0.0,0.0,0.0,99, 14:02:51.506,1603904571506
142,107.2,78.59,116.01,2.45,0.0,0.0,0.0,99, 14:02:51.506,1603904571506
143,74.81,45.29,75.15,-36.16,0.0,0.0,0.0,99, 14:02:51.509,1603904571509
144,1.7,-14.69,6.13,-69.22,0.0,0.0,0.0,99, 14:02:51.509,1603904571509
145,37.4,26.79,36.89,-35.45,0.0,0.0,0.0,99, 14:02:51.510,1603904571510
146,104.02,72.85,106.39,-3.7,0.0,0.0,0.0,99, 14:02:51.510,1603904571510
147,70.61,43.81,68.93,-36.02,0.0,0.0,0.0,99, 14:02:51.522,1603904571522
148,4.43,-18.58,-1.57,-68.24,0.0,0.0,0.0,99, 14:02:51.522,1603904571522
149,36.2,19.17,33.28,-29.55,0.0,0.0,0.0,99, 14:02:51.524,1603904571524
150,101.61,79.72,98.4,-0.33,0.0,0.0,0.0,99, 14:02:51.524,1603904571524
151,73.25,44.1,69.34,-31.6,0.0,0.0,0.0,99, 14:02:51.547,1603904571547
152,1.64,-19.22,-3.66,-65.06,0.0,0.0,0.0,99, 14:02:51.547,1603904571547
153,37.86,14.67,37.21,-25.16,0.0,0.0,0.0,99, 14:02:51.551,1603904571551
154,103.74,73.18,109.28,8.24,0.0,0.0,0.0,99, 14:02:51.551,1603904571551
155,72.67,41.03,73.56,-36.06,0.0,0.0,0.0,99, 14:02:51.552,1603904571552
156,13.11,-15.05,3.42,-63.57,0.0,0.0,0.0,99, 14:02:51.552,1603904571552
157,44.33,23.4,41.56,-29.59,0.0,0.0,0.0,99, 14:02:51.566,1603904571566
158,115.26,84.66,116.97,2.23,0.0,0.0,0.0,99, 14:02:51.566,1603904571566
159,77.57,37.29,79.25,-44.76,0.0,0.0,0.0,99, 14:02:51.579,1603904571579
160,6.52,-15.67,0.21,-82.59,0.0,0.0,0.0,99, 14:02:51.579,1603904571579
161,37.58,17.28,36.18,-45.04,0.0,0.0,0.0,99, 14:02:51.586,1603904571586
162,108.52,80.4,108.44,-13.38,0.0,0.0,0.0,99, 14:02:51.586,1603904571586
163,62.94,33.54,58.9,-66.63,0.0,0.0,0.0,99, 14:02:51.600,1603904571600
164,-4.13,-21.86,-15.7,-100.06,0.0,0.0,0.0,99, 14:02:51.600,1603904571600
165,34.86,14.81,26.23,-59.73,0.0,0.0,0.0,99, 14:02:51.609,1603904571609
166,102.81,72.47,101.42,-26.16,0.0,0.0,0.0,99, 14:02:51.609,1603904571609
167,63.6,36.21,60.48,-70.25,0.0,0.0,0.0,99, 14:02:51.610,1603904571610
168,3.16,-18.83,-2.23,-99.04,0.0,0.0,0.0,99, 14:02:51.610,1603904571610
169,42.55,19.83,42.3,-55.83,0.0,0.0,0.0,99, 14:02:51.625,1603904571625
170,105.67,77.37,111.55,-31.11,0.0,0.0,0.0,99, 14:02:51.625,1603904571625
171,72.02,35.04,66.69,-73.21,0.0,0.0,0.0,99, 14:02:51.639,1603904571639
172,4.34,-26.3,-7.41,-104.58,0.0,0.0,0.0,99, 14:02:51.639,1603904571639
173,33.04,12.47,34.54,-66.91,0.0,0.0,0.0,99, 14:02:51.640,1603904571640
174,102.92,82.9,110.42,-28.52,0.0,0.0,0.0,99, 14:02:51.640,1603904571640
175,68.38,38.47,72.46,-76.9,0.0,0.0,0.0,99, 14:02:51.658,1603904571658
176,-1.25,-17.12,2.69,-106.7,0.0,0.0,0.0,99, 14:02:51.658,1603904571658
177,38.56,23.74,46.0,-65.38,0.0,0.0,0.0,99, 14:02:51.670,1603904571670
178,110.07,80.18,114.92,-34.52,0.0,0.0,0.0,99, 14:02:51.670,1603904571670
179,68.72,42.26,66.23,-79.8,0.0,0.0,0.0,99, 14:02:51.685,1603904571685
180,3.58,-15.1,-4.04,-113.49,0.0,0.0,0.0,99, 14:02:51.685,1603904571685
181,33.06,21.04,35.91,-74.45,0.0,0.0,0.0,99, 14:02:51.701,1603904571701
182,98.05,76.52,102.81,-44.9,0.0,0.0,0.0,99, 14:02:51.701,1603904571701
183,65.82,35.97,61.82,-86.84,0.0,0.0,0.0,99, 14:02:51.702,1603904571702
184,2.67,-17.59,-6.27,-116.44,0.0,0.0,0.0,99, 14:02:51.702,1603904571702
185,39.81,19.4,35.2,-78.57,0.0,0.0,0.0,99, 14:02:51.703,1603904571703
186,107.53,70.64,106.13,-47.41,0.0,0.0,0.0,99, 14:02:51.703,1603904571703
187,71.4,36.63,63.18,-89.33,0.0,0.0,0.0,99, 14:02:51.714,1603904571714
188,6.78,-14.09,-4.76,-114.44,0.0,0.0,0.0,99, 14:02:51.714,1603904571714
189,44.78,25.43,42.19,-74.15,0.0,0.0,0.0,99, 14:02:51.747,1603904571747
190,108.08,81.9,114.84,-42.27,0.0,0.0,0.0,99, 14:02:51.747,1603904571747
191,71.19,41.81,68.56,-88.94,0.0,0.0,0.0,99, 14:02:51.749,1603904571749
192,8.22,-13.45,5.7,-112.25,0.0,0.0,0.0,99, 14:02:51.749,1603904571749
193,47.15,31.03,45.73,-76.22,0.0,0.0,0.0,99, 14:02:51.787,1603904571787
194,111.77,84.13,119.1,-44.12,0.0,0.0,0.0,99, 14:02:51.787,1603904571787
195,70.99,42.1,72.68,-85.83,0.0,0.0,0.0,99, 14:02:51.788,1603904571788
196,11.18,-12.08,5.59,-117.13,0.0,0.0,0.0,99, 14:02:51.788,1603904571788
197,47.55,29.83,53.88,-70.09,0.0,0.0,0.0,99, 14:02:51.792,1603904571792
198,112.54,81.84,114.77,-49.4,0.0,0.0,0.0,99, 14:02:51.792,1603904571792
199,64.64,35.99,62.85,-99.75,0.0,0.0,0.0,99, 14:02:51.797,1603904571797
200,3.86,-20.2,-3.97,-122.61,0.0,0.0,0.0,99, 14:02:51.797,1603904571797
0,43.49,21.96,36.19,-83.08,0.0,0.0,0.0,99, 14:02:51.800,1603904571800
1,105.53,69.01,100.19,-54.43,0.0,0.0,0.0,99, 14:02:51.800,1603904571800
2,63.55,24.95,47.95,-95.69,0.0,0.0,0.0,99, 14:02:51.800,1603904571800
3,-5.94,-24.95,-15.58,-122.9,0.0,0.0,0.0,99, 14:02:51.804,1603904571804
4,42.1,18.53,38.85,-79.0,0.0,0.0,0.0,99, 14:02:51.804,1603904571804
5,105.12,76.16,110.25,-50.21,0.0,0.0,0.0,99, 14:02:51.807,1603904571807
6,59.83,31.68,61.13,-91.85,0.0,0.0,0.0,99, 14:02:51.807,1603904571807
7,-0.29,-18.57,2.91,-117.75,0.0,0.0,0.0,99, 14:02:51.829,1603904571829
8,42.45,13.63,48.89,-74.56,0.0,0.0,0.0,99, 14:02:51.829,1603904571829
9,107.2,71.75,114.06,-49.04,0.0,0.0,0.0,99, 14:02:51.846,1603904571846
10,54.06,25.67,57.44,-101.4,0.0,0.0,0.0,99, 14:02:51.846,1603904571846
11,-5.57,-24.97,-9.56,-124.92,0.0,0.0,0.0,99, 14:02:51.853,1603904571853
12,42.24,18.68,38.36,-78.67,0.0,0.0,0.0,99, 14:02:51.853,1603904571853
13,107.77,83.47,113.68,-47.56,0.0,0.0,0.0,99, 14:02:51.863,1603904571863
14,70.99,42.19,65.56,-91.3,0.0,0.0,0.0,99, 14:02:51.863,1603904571863
15,17.95,-5.89,12.04,-110.11,0.0,0.0,0.0,99, 14:02:51.864,1603904571864
16,67.06,38.99,62.31,-64.51,0.0,0.0,0.0,99, 14:02:51.864,1603904571864
17,130.52,99.83,131.83,-37.5,0.0,0.0,0.0,99, 14:02:51.865,1603904571865
18,80.69,45.84,77.91,-84.51,0.0,0.0,0.0,99, 14:02:51.865,1603904571865
19,10.39,-9.85,5.96,-118.03,0.0,0.0,0.0,99, 14:02:51.881,1603904571881
20,47.32,35.06,54.43,-72.57,0.0,0.0,0.0,99, 14:02:51.881,1603904571881
21,106.79,80.52,116.8,-52.01,0.0,0.0,0.0,99, 14:02:51.914,1603904571914
22,52.64,33.49,67.13,-92.61,0.0,0.0,0.0,99, 14:02:51.914,1603904571914
23,-9.3,-18.82,0.02,-119.83,0.0,0.0,0.0,99, 14:02:51.916,1603904571916
24,35.64,23.27,49.97,-73.17,0.0,0.0,0.0,99, 14:02:51.916,1603904571916
25,104.11,77.05,115.17,-47.32,0.0,0.0,0.0,99, 14:02:51.916,1603904571916
26,56.35,27.68,65.15,-91.55,0.0,0.0,0.0,99, 14:02:51.916,1603904571916
27,-5.0,-23.03,-2.11,-115.32,0.0,0.0,0.0,99, 14:02:51.925,1603904571925
28,41.63,20.46,50.36,-70.15,0.0,0.0,0.0,99, 14:02:51.925,1603904571925
29,101.06,74.58,120.97,-48.05,0.0,0.0,0.0,99, 14:02:51.925,1603904571925
30,48.55,30.34,58.5,-93.81,0.0,0.0,0.0,99, 14:02:51.925,1603904571925
31,-6.72,-15.06,3.0,-116.64,0.0,0.0,0.0,99, 14:02:51.940,1603904571940
32,39.15,34.91,55.47,-74.73,0.0,0.0,0.0,99, 14:02:51.940,1603904571940
33,103.84,80.21,123.61,-42.8,0.0,0.0,0.0,99, 14:02:51.954,1603904571954
34,65.36,41.49,71.62,-82.52,0.0,0.0,0.0,99, 14:02:51.954,1603904571954
35,6.69,-8.66,9.86,-103.9,0.0,0.0,0.0,99, 14:02:51.954,1603904571954
36,61.6,40.33,68.69,-55.58,0.0,0.0,0.0,99, 14:02:51.954,1603904571954
37,126.64,94.22,131.67,-25.21,0.0,0.0,0.0,99, 14:02:51.976,1603904571976
38,73.16,39.84,74.83,-74.33,0.0,0.0,0.0,99, 14:02:51.977,1603904571977
39,8.1,-14.04,21.83,-97.36,0.0,0.0,0.0,99, 14:02:51.994,1603904571994
40,49.32,32.12,63.07,-60.31,0.0,0.0,0.0,99, 14:02:51.994,1603904571994
41,97.27,72.33,113.82,-47.12,0.0,0.0,0.0,99, 14:02:51.995,1603904571995
42,46.88,22.09,48.76,-95.17,0.0,0.0,0.0,99, 14:02:51.995,1603904571995
43,-16.34,-35.32,-14.09,-117.79,0.0,0.0,0.0,99, 14:02:52.000,1603904572000
44,35.51,20.56,39.7,-75.89,0.0,0.0,0.0,99, 14:02:52.000,1603904572000
45,99.73,69.13,104.08,-48.57,0.0,0.0,0.0,99, 14:02:52.029,1603904572029
46,51.86,21.55,48.36,-92.29,0.0,0.0,0.0,99, 14:02:52.029,1603904572029
47,2.59,-19.69,-4.8,-109.95,0.0,0.0,0.0,99, 14:02:52.030,1603904572030
48,54.32,31.53,56.67,-59.68,0.0,0.0,0.0,99, 14:02:52.030,1603904572030
49,108.12,78.34,113.15,-43.21,0.0,0.0,0.0,99, 14:02:52.032,1603904572032
50,69.48,29.08,59.85,-86.26,0.0,0.0,0.0,99, 14:02:52.032,1603904572032
51,10.15,-9.99,0.01,-106.24,0.0,0.0,0.0,99, 14:02:52.051,1603904572051
52,62.84,38.38,61.79,-55.89,0.0,0.0,0.0,99, 14:02:52.051,1603904572051
53,114.74,80.48,120.63,-35.47,0.0,0.0,0.0,99, 14:02:52.062,1603904572062
54,60.07,33.0,62.92,-87.73,0.0,0.0,0.0,99, 14:02:52.062,1603904572062
